הם ודאי דנו בתמיכתם המשותפת בהסכם הגרעין עם אירן ומניעת ביטולו ובתמיכתם המשותפת במדינה פלשתינית ופינוי התנחלויות. שבת שלום. 
"ירושלים עם הליכוד. 
סיימתי סיור מדהים בשוק מחנה יהודה. אהבה ותמיכה אדירה בליכוד ובראש הממשלה. 
אבל אסור להיות שאננים, ממשלת הימין באמת בסכנה - חייבים לצאת ולהצביע ״מחל״ כדי שלא תקום  ממשלת שמאל. 
שבת שלום. ״בניסן נגאלו ובניסן עתידים להיגאל״. חודש טוב. "
בקניון במעלה אדומים יחד עם ראש העיר התותח בני כשריאל והפעילים שלנו. לפי מעלה אדומים אנחנו ב-110 מנדטים אבל חייבים לצאת להצביע ולהעלות את אחוז ההצבעה של תומכי הליכוד! 
חותם על כל מילה. והכי חשוב-אלי בן אדם! ברכות חמות אלי. 
אני מאד אוהב את עכו. ועכו מאד אוהבת את הליכוד . 
ממליץ מאד להקשיב לראיון שלי הבוקר בגלי צה״ל. 
יש לחדד: מבקר המדינה הוא זה שקבע שהיו היבטים פליליים ברכש של משטרת ישראל והעביר 18 מקרים(!) ליועץ המשפטי לממשלה לבחון חקירה פלילית. אמרתי שגם ההטעייה שהחברה של גנץ הטעתה את המשטרה בקשר למוצר שלה ולקחה מיליוני שקלים מקופת המשטרה-צריכה להיחקר פלילית. 
ביום הזה חובה לזכור ולהזכיר שמדובר באותה טוויטר שמאפשרת למחבלים וארגוני טרור לנהל חשבונות ברשת שלה ולהפיץ מסרים תומכי טרור. 
RT @arutz7heb: סופית: המחבלת גורשה משטח גרמניה 
יש לנו פוטנציאל אדיר לשת״פ עם ברזיל בתחום המאבק בארגוני פשיעה ופשיעה חמורה וסיכמנו שעוד השנה יוצב נציג של המשרד לבט״פ ומשטרת ישראל בסאו פאולו שיקדם את הקשר והאימונים המשותפים. והנה התמונה של הנשיא יורה(פגע 7 מתוך 7 לטווח רחוק !). 
"אירחתי היום בימ״מ בגאווה את נשיא ברזיל ומשלחתו. הימ״מ אמנם ידועה כסוגרת חשבונות עם מחבלים אך היא גם פועלת במאבק בפשיעה החמורה, בסוחרי אמל״ח ועוד. לוחמי הימ״מ הציגו לנשיא ברזיל  מגוון של יכולות מבצעיות כמו השתלטות על אוטובוס חטוף, חילוץ בני ערובה והנשיא אפילו התנסה בירי מרחוק "
"With great pride, I have just signed – together with the Brazilian Minister of Foreign Affairs @ernestofaraujo – a homeland security cooperation agreement between Israel and Brazil. This year we will appoint a homeland and police attaché, who will be stationed in São Paulo. "
חתמתי כעת בשמחה ובגאווה גדולה הסכם שת״פ בתחומי בטחון הפנים בין ישראל לברזיל עם שר החוץ הברזילאי @ernestofarauj   אנחנו נמנה כבר השנה נספח בט״פ ומשטרה שיוצב בסאו פאולו ונקים קבוצת עבודה שתקדם את המאבק בפשע המאורגן ובתחומים רבים שיחזקו את הבטחון האישי בשתי המדינות. הישג חשוב! 
"יחד עם ראש הממשלה בביקור היסטורי של אוהב ישראל נשיא ברזיל @jairbolsonaro. 
היום אחתום עימו על הסכם היסטורי לשת״פ בתחומי בטחון הפנים. 
נמשיך לחזק את ישראל! "
ועוד סרטון(עם מוזיקה הפעם) מהסיור המוצלח הבוקר באשדוד. שבת שלום. 
"העם עם הליכוד. 
הבוקר באשדוד יחד עם עשרות הפעילים הנפלאים שלנו, פוגשים את הציבור ושומעים על התמיכה האדירה בליכוד ובראש הממשלה בנימין נתניהו - בעזרת השם בדרך לניצחון הליכוד. 
שבת שלום. "
תגובת המשרד לבטחון הפנים לדו״ח החשוב של מבקר המדינה בעניין הרכש המשטרתי: 
התראיינתי הבוקר לישי שנרב בגלי צה״ל. מוזמנים להאזין. 
דברים שאמרתי היום בבית החולים סורוקה לאחר שביקרתי את קצין שב״ס שנפצע באירוע הטרור אמש  בקציעות: התקנת החסמים הסלולריים היא פרוייקט חיוני שמונע הכוונת פיגועים מתוך בתי הכלא.  רק בשלוש השנים האחרונות היו 14 צירי אכוונת פיגועים שנחשפו בתוך בתי הכלא בהם מוחזקים המחבלים. צפו: 
"ביקרתי  את קצין שב״ס, שגיא שילוואן, שנפצע אמש באירוע הטרור בכלא קציעות כאשר מחבל דקר אותו בצווארו. שגיא וחבריו מתמודדים יום יום עם אלפי מחבלים מסוכנים ומונעים מהם להכווין פיגועים ולסכן את אזרחי ישראל. הצדעתי לשגיא על אומץ ליבו ועל מסירותו. אמשיך לגבות  את שב״ס שעושה מלאכת קודש. "
מסכים עם עמדתי 
RT @arad_nir: טראמפ מכיר בריבונות ישראל בגולן! 
"צאו לחגוג עד דלא ידע 🤡 פורים שמח.
אני משתתף עכשיו בעדליאדע המסורתית יחד עם משפחתי ואלפים רבים שחוגגים. כיף גדול. היום בלי פוליטיקה. 
אראל ועמית הקטנים שלי התחפשו ל-👮‍♂(סוף סוף הסכימו). "
פורים שמח. 
ועדיין לא ענית על כך שהפינוי משם הוא החלטה של המח״ט. וגם לא סיפרת שמהמבנה הזה השליכו אבנים על כלי רכב וגם תקפו שוטרים בכיכר אריאל. אבל שוב זה די ברור שלהפוך את המשטרה תמיד ל״שק החבטות״ זה הכי קל ופשוט. 
