"באתי לדבר עם נשיא צרפת, עמנואל מקרון, על ההתנגדות החריפה שלי להסכם הגרעין ולעובדה שהצרפתים עדיין עושים עסקים עם איראן. ביקור קצר וחשוב בארמון האליזה.
@EmmanuelMacron "
אני מודה לנשיא @EmmanuelMacron על האירוח החם היום בארמון האליזה. 
נתניהו צודק. 
"ביבי, המדינה אמרה את דברה. "
"נתניהו הוא הטרול הראשי במערכת הבחירות הזו. בעוד שמונה ימים יש לכם בחירה. לשלוח את נתניהו הביתה אחרי 13 שנה, או לתת שיגנבו אתכם. "
הנה כמה דוגמאות לציוצים של האיש שנתניהו כל כך התגאה בו במסיבת העתונאים: 
"פניתי הבוקר לוועדת הבחירות המרכזית, פרקליט המדינה והיועץ המשפטי לממשלה בדרישה לבדוק בדחיפות את הניסיון להטיית מערכת הבחירות בישראל. מדובר בניסיון מכוון לחתור תחת יסודות שיטת הבחירות והמשטר של מדינת ישראל - ועל כל הנוגעים בדבר לפעול לאלתר. "
"ביבי, תקשיב לעצמך. "
"ביבי, מה שלא עשית 13 שנה, כבר לא תעשה. אנחנו נמשיך מכאן. "
"אחרי 13 שנים עם ביבי הגיע הזמן לשנות. אנחנו עומדים כאן, כי אנחנו רוצים לעבוד בשביל אזרחי ישראל. לבנות בתי חולים, מעונות יום, להוריד את המחיר של העגלה בסופר, להביא בטחון לילדי הדרום. זו הסיבה שכחול לבן רצה בבחירות האלה. זו הסיבה שננצח, מפני שאזרחי ישראל מבינים שהגיע הזמן לשינוי. "
"כשיחיא סנוואר עושה סלפי ליד הגדר והילדים שלנו במקלטים, אתה יודע שביבי איבד את ההרתעה. "
"הבחירות האלה הן לא על מי אנחנו שונאים, הן על החיים שלנו. "
"שנות החמישים, שלוחת המוסד בלונדון. בתמונה: אמא שלי, שולמית לפיד 
(אז גלעדי), ורפי איתן ז״ל, כבר אז אגדה. "
"כרגיל. ביבי חזק באיומים, במעשים קצת פחות. הוא כל כך פוחד שפרשת הצוללות תפתח שהחליט בסוף לא לתבוע אותי. אז בוא ביבי. תתבע אותי. אני מסיר את החסינות. "
שתגדלו אותו בנחת איציק. הקטנצ'יק זכה באבא מדהים. מזל טוב! 
